fin_de_semana,hora_date,linea,estacion,total
True,10,LineaD,Scalabrini Ortiz,300.0
True,10,LineaD,Tribunales,157.125
True,10,LineaE,Avenida La Plata,138.625
True,10,LineaE,Boedo,135.625
True,10,LineaE,Bolivar,97.75
True,10,LineaE,Catalinas,24.875
True,10,LineaE,Correo Central,55.5
True,10,LineaE,Emilio Mitre,87.75
True,10,LineaE,Entre Rios,122.5
True,10,LineaE,General Belgrano,49.75
True,10,LineaE,Independencia.H,124.0
True,10,LineaE,Jose Maria Moreno,92.85714285714286
True,10,LineaE,Jujuy,111.625
True,10,LineaE,Medalla Milagrosa,39.0
True,10,LineaE,Pichincha,76.0
True,10,LineaE,Pza. de los Virreyes,237.875
True,10,LineaE,Retiro E,92.75
True,10,LineaE,San Jose,74.625
True,10,LineaE,Urquiza,82.125
True,10,LineaE,Varela,64.75
True,10,LineaH,Caseros,153.25
True,10,LineaH,Cordoba,147.125
True,10,LineaH,Corrientes,132.375
True,10,LineaH,Facultad de Derecho,54.5
True,10,LineaH,Hospitales,349.25
True,10,LineaH,Humberto I,196.25
True,10,LineaH,Inclan,171.125
True,10,LineaH,Las Heras,235.625
True,10,LineaH,Once,452.625
True,10,LineaH,Patricios,282.125
True,10,LineaH,Santa Fe,231.625
True,10,LineaH,Venezuela,250.875
True,11,LineaA,Acoyte,385.625
True,11,LineaA,Alberti,187.0
True,11,LineaA,Carabobo,314.0
True,11,LineaA,Castro Barros,313.375
True,11,LineaA,Congreso,302.0
True,11,LineaA,Flores,319.375
True,11,LineaA,Lima,161.25
True,11,LineaA,Loria,257.5
True,11,LineaA,Pasco,107.125
True,11,LineaA,Peru,122.875
True,11,LineaA,Piedras,89.375
True,11,LineaA,Plaza Miserere,421.5
True,11,LineaA,Plaza de Mayo,160.75
True,11,LineaA,Primera Junta,377.625
True,11,LineaA,Puan,207.0
True,11,LineaA,Rio de Janeiro,320.125
True,11,LineaA,Saenz PeÃÂ±a ,181.375
True,11,LineaA,San Pedrito,844.75
True,11,LineaB,Angel Gallardo,424.5
True,11,LineaB,Callao.B,374.375
True,11,LineaB,Carlos Gardel,422.5
True,11,LineaB,Carlos Pellegrini,513.0
True,11,LineaB,Dorrego,258.25
True,11,LineaB,Echeverria,158.5
True,11,LineaB,Federico Lacroze,763.0
True,11,LineaB,Florida,195.0
True,11,LineaB,Leandro N. Alem,290.5
True,11,LineaB,Los Incas,262.0
True,11,LineaB,Malabia,483.25
True,11,LineaB,Medrano,570.0
True,11,LineaB,Pasteur,381.5
True,11,LineaB,Pueyrredon,438.0
True,11,LineaB,Rosas,704.375
True,11,LineaB,Tronador,122.0
True,11,LineaB,Uruguay,240.0
True,11,LineaC,Avenida de Mayo,102.75
True,11,LineaC,Constitucion,2536.0
True,11,LineaC,Diagonal Norte,68.625
True,11,LineaC,General San Martin,123.375
True,11,LineaC,Independencia,173.25
True,11,LineaC,Lavalle,148.125
True,11,LineaC,Mariano Moreno,108.375
True,11,LineaC,Retiro,967.25
True,11,LineaC,San Juan,164.375
True,11,LineaD,9 de julio,92.75
True,11,LineaD,AgÃÂ¼ero,337.625
True,11,LineaD,Bulnes,468.25
True,11,LineaD,Callao,302.5
True,11,LineaD,Catedral,226.75
True,11,LineaD,Congreso de Tucuman,718.125
True,11,LineaD,Facultad de Medicina,361.5
True,11,LineaD,Jose Hernandez,267.25
True,11,LineaD,Juramento,437.625
True,11,LineaD,Ministro Carranza,331.75
True,11,LineaD,Olleros,321.0
True,11,LineaD,Palermo,525.625
True,11,LineaD,Plaza Italia,331.25
True,11,LineaD,Pueyrredon.D,236.375
True,11,LineaD,Scalabrini Ortiz,346.875
True,11,LineaD,Tribunales,178.25
True,11,LineaE,Avenida La Plata,149.625
True,11,LineaE,Boedo,164.75
True,11,LineaE,Bolivar,118.75
True,11,LineaE,Catalinas,31.25
True,11,LineaE,Correo Central,65.875
True,11,LineaE,Emilio Mitre,125.0
True,11,LineaE,Entre Rios,130.5
True,11,LineaE,General Belgrano,63.625
True,11,LineaE,Independencia.H,136.0
True,11,LineaE,Jose Maria Moreno,113.71428571428571
True,11,LineaE,Jujuy,119.0
True,11,LineaE,Medalla Milagrosa,50.125
True,11,LineaE,Pichincha,75.5
True,11,LineaE,Pza. de los Virreyes,210.5
True,11,LineaE,Retiro E,95.625
True,11,LineaE,San Jose,76.25
True,11,LineaE,Urquiza,94.25
True,11,LineaE,Varela,66.5
True,11,LineaH,Caseros,162.25
True,11,LineaH,Cordoba,194.125
True,11,LineaH,Corrientes,210.625
True,11,LineaH,Facultad de Derecho,90.375
True,11,LineaH,Hospitales,305.5
True,11,LineaH,Humberto I,205.375
True,11,LineaH,Inclan,181.125
True,11,LineaH,Las Heras,283.625
True,11,LineaH,Once,544.125
True,11,LineaH,Patricios,283.5
True,11,LineaH,Santa Fe,299.875
True,11,LineaH,Venezuela,279.25
True,12,LineaA,Acoyte,452.125
True,12,LineaA,Alberti,197.75
True,12,LineaA,Carabobo,351.0
True,12,LineaA,Castro Barros,330.5
True,12,LineaA,Congreso,338.0
True,12,LineaA,Flores,389.75
True,12,LineaA,Lima,188.75
True,12,LineaA,Loria,283.5
True,12,LineaA,Pasco,114.125
True,12,LineaA,Peru,159.5
True,12,LineaA,Piedras,112.375
True,12,LineaA,Plaza Miserere,509.5
True,12,LineaA,Plaza de Mayo,206.125
True,12,LineaA,Primera Junta,410.375
True,12,LineaA,Puan,222.375
True,12,LineaA,Rio de Janeiro,358.75
True,12,LineaA,Saenz PeÃÂ±a ,200.125
True,12,LineaA,San Pedrito,1076.75
True,12,LineaB,Angel Gallardo,505.625
True,12,LineaB,Callao.B,433.125
True,12,LineaB,Carlos Gardel,544.625
True,12,LineaB,Carlos Pellegrini,570.75
True,12,LineaB,Dorrego,292.25
True,12,LineaB,Echeverria,178.0
True,12,LineaB,Federico Lacroze,762.625
True,12,LineaB,Florida,246.625
True,12,LineaB,Leandro N. Alem,344.125
True,12,LineaB,Los Incas,296.375
True,12,LineaB,Malabia,586.0
True,12,LineaB,Medrano,598.875
True,12,LineaB,Pasteur,488.625
True,12,LineaB,Pueyrredon,537.75
True,12,LineaB,Rosas,748.0
True,12,LineaB,Tronador,149.75
True,12,LineaB,Uruguay,297.625
True,12,LineaC,Avenida de Mayo,104.75
True,12,LineaC,Constitucion,2295.125
True,12,LineaC,Diagonal Norte,91.375
True,12,LineaC,General San Martin,139.375
True,12,LineaC,Independencia,213.375
True,12,LineaC,Lavalle,180.125
True,12,LineaC,Mariano Moreno,113.625
True,12,LineaC,Retiro,1068.125
True,12,LineaC,San Juan,172.625
True,12,LineaD,9 de julio,113.625
True,12,LineaD,AgÃÂ¼ero,381.125
True,12,LineaD,Bulnes,539.375
True,12,LineaD,Callao,337.125
True,12,LineaD,Catedral,314.125
True,12,LineaD,Congreso de Tucuman,823.375
True,12,LineaD,Facultad de Medicina,412.625
True,12,LineaD,Jose Hernandez,336.375
True,12,LineaD,Juramento,523.5
True,12,LineaD,Ministro Carranza,408.125
True,12,LineaD,Olleros,373.75
True,12,LineaD,Palermo,610.75
True,12,LineaD,Plaza Italia,400.125
True,12,LineaD,Pueyrredon.D,261.75
True,12,LineaD,Scalabrini Ortiz,416.75
True,12,LineaD,Tribunales,220.875
True,12,LineaE,Avenida La Plata,167.375
True,12,LineaE,Boedo,182.875
True,12,LineaE,Bolivar,161.0
True,12,LineaE,Catalinas,48.0
True,12,LineaE,Correo Central,105.75
True,12,LineaE,Emilio Mitre,141.375
True,12,LineaE,Entre Rios,154.125
True,12,LineaE,General Belgrano,66.625
True,12,LineaE,Independencia.H,186.5
True,12,LineaE,Jose Maria Moreno,130.14285714285714
True,12,LineaE,Jujuy,144.625
True,12,LineaE,Medalla Milagrosa,61.875
True,12,LineaE,Pichincha,91.75
True,12,LineaE,Pza. de los Virreyes,246.25
True,12,LineaE,Retiro E,110.625
True,12,LineaE,San Jose,77.625
True,12,LineaE,Urquiza,106.0
True,12,LineaE,Varela,71.75
True,12,LineaH,Caseros,176.5
True,12,LineaH,Cordoba,218.0
True,12,LineaH,Corrientes,256.875
True,12,LineaH,Facultad de Derecho,121.75
True,12,LineaH,Hospitales,329.625
True,12,LineaH,Humberto I,224.75
True,12,LineaH,Inclan,183.625
True,12,LineaH,Las Heras,375.125
True,12,LineaH,Once,663.25
True,12,LineaH,Patricios,283.5
True,12,LineaH,Santa Fe,355.375
True,12,LineaH,Venezuela,295.875
True,13,LineaA,Acoyte,458.5
True,13,LineaA,Alberti,216.5
True,13,LineaA,Carabobo,362.375
True,13,LineaA,Castro Barros,327.625
True,13,LineaA,Congreso,374.75
True,13,LineaA,Flores,408.75
True,13,LineaA,Lima,207.25
True,13,LineaA,Loria,275.75
True,13,LineaA,Pasco,134.125
True,13,LineaA,Peru,251.5
True,13,LineaA,Piedras,139.5
True,13,LineaA,Plaza Miserere,607.25
True,13,LineaA,Plaza de Mayo,238.125
True,13,LineaA,Primera Junta,398.5
True,13,LineaA,Puan,237.625
True,13,LineaA,Rio de Janeiro,343.125
True,13,LineaA,Saenz PeÃÂ±a ,212.875
True,13,LineaA,San Pedrito,1341.875
True,13,LineaB,Angel Gallardo,445.625
True,13,LineaB,Callao.B,517.875
True,13,LineaB,Carlos Gardel,618.875
True,13,LineaB,Carlos Pellegrini,632.625
True,13,LineaB,Dorrego,319.25
True,13,LineaB,Echeverria,173.0
True,13,LineaB,Federico Lacroze,801.0
True,13,LineaB,Florida,314.0
True,13,LineaB,Leandro N. Alem,365.75
True,13,LineaB,Los Incas,288.375
True,13,LineaB,Malabia,604.25
True,13,LineaB,Medrano,588.0
True,13,LineaB,Pasteur,534.375
True,13,LineaB,Pueyrredon,607.25
True,13,LineaB,Rosas,733.125
True,13,LineaB,Tronador,147.375
True,13,LineaB,Uruguay,348.5
True,13,LineaC,Avenida de Mayo,121.625
True,13,LineaC,Constitucion,2286.0
True,13,LineaC,Diagonal Norte,110.25
True,13,LineaC,General San Martin,140.5
True,13,LineaC,Independencia,221.0
True,13,LineaC,Lavalle,208.375
True,13,LineaC,Mariano Moreno,118.625
True,13,LineaC,Retiro,1182.25
True,13,LineaC,San Juan,168.25
True,13,LineaD,9 de julio,119.75
True,13,LineaD,AgÃÂ¼ero,366.5
True,13,LineaD,Bulnes,549.5
True,13,LineaD,Callao,420.0
True,13,LineaD,Catedral,380.5
True,13,LineaD,Congreso de Tucuman,845.0
True,13,LineaD,Facultad de Medicina,447.875
True,13,LineaD,Jose Hernandez,390.125
True,13,LineaD,Juramento,602.875
True,13,LineaD,Ministro Carranza,394.0
True,13,LineaD,Olleros,392.375
True,13,LineaD,Palermo,662.375
True,13,LineaD,Plaza Italia,405.75
True,13,LineaD,Pueyrredon.D,260.25
True,13,LineaD,Scalabrini Ortiz,414.0
True,13,LineaD,Tribunales,247.375
True,13,LineaE,Avenida La Plata,167.625
True,13,LineaE,Boedo,191.875
True,13,LineaE,Bolivar,267.5
True,13,LineaE,Catalinas,45.875
True,13,LineaE,Correo Central,104.375
True,13,LineaE,Emilio Mitre,144.625
True,13,LineaE,Entre Rios,147.625
True,13,LineaE,General Belgrano,60.625
True,13,LineaE,Independencia.H,209.125
True,13,LineaE,Jose Maria Moreno,135.75
True,13,LineaE,Jujuy,137.375
True,13,LineaE,Medalla Milagrosa,59.25
True,13,LineaE,Pichincha,92.25
True,13,LineaE,Pza. de los Virreyes,268.375
True,13,LineaE,Retiro E,117.25
True,13,LineaE,San Jose,99.375
True,13,LineaE,Urquiza,107.875
True,13,LineaE,Varela,71.625
True,13,LineaH,Caseros,168.75
True,13,LineaH,Cordoba,234.375
True,13,LineaH,Corrientes,310.625
True,13,LineaH,Facultad de Derecho,145.0
True,13,LineaH,Hospitales,325.875
True,13,LineaH,Humberto I,227.25
True,13,LineaH,Inclan,169.5
True,13,LineaH,Las Heras,368.0
True,13,LineaH,Once,721.125
True,13,LineaH,Patricios,299.25
True,13,LineaH,Santa Fe,363.0
True,13,LineaH,Venezuela,284.375
True,14,LineaA,Acoyte,444.625
True,14,LineaA,Alberti,170.875
True,14,LineaA,Carabobo,348.125
True,14,LineaA,Castro Barros,302.75
True,14,LineaA,Congreso,308.625
True,14,LineaA,Flores,388.875
True,14,LineaA,Lima,173.875
True,14,LineaA,Loria,268.125
True,14,LineaA,Pasco,117.125
True,14,LineaA,Peru,205.875
True,14,LineaA,Piedras,110.5
True,14,LineaA,Plaza Miserere,605.0
True,14,LineaA,Plaza de Mayo,201.0
True,14,LineaA,Primera Junta,370.375
True,14,LineaA,Puan,193.125
True,14,LineaA,Rio de Janeiro,317.75
True,14,LineaA,Saenz PeÃÂ±a ,190.875
True,14,LineaA,San Pedrito,1150.75
True,14,LineaB,Angel Gallardo,428.625
True,14,LineaB,Callao.B,443.25
True,14,LineaB,Carlos Gardel,691.625
True,14,LineaB,Carlos Pellegrini,616.0
True,14,LineaB,Dorrego,290.0
True,14,LineaB,Echeverria,153.0
True,14,LineaB,Federico Lacroze,761.0
True,14,LineaB,Florida,312.875
True,14,LineaB,Leandro N. Alem,320.0
True,14,LineaB,Los Incas,256.0
True,14,LineaB,Malabia,549.875
True,14,LineaB,Medrano,482.0
True,14,LineaB,Pasteur,381.5
True,14,LineaB,Pueyrredon,485.625
True,14,LineaB,Rosas,708.0
True,14,LineaB,Tronador,127.375
True,14,LineaB,Uruguay,266.875
True,14,LineaC,Avenida de Mayo,118.0
True,14,LineaC,Constitucion,2009.375
True,14,LineaC,Diagonal Norte,82.0
True,14,LineaC,General San Martin,144.125
True,14,LineaC,Independencia,198.875
True,14,LineaC,Lavalle,186.25
True,14,LineaC,Mariano Moreno,97.625
True,14,LineaC,Retiro,1170.375
True,14,LineaC,San Juan,154.625
True,14,LineaD,9 de julio,121.125
True,14,LineaD,AgÃÂ¼ero,338.0
True,14,LineaD,Bulnes,523.75
True,14,LineaD,Callao,325.375
True,14,LineaD,Catedral,331.625
True,14,LineaD,Congreso de Tucuman,791.375
True,14,LineaD,Facultad de Medicina,341.375
True,14,LineaD,Jose Hernandez,325.125
True,14,LineaD,Juramento,606.25
True,14,LineaD,Ministro Carranza,348.5
True,14,LineaD,Olleros,396.5
True,14,LineaD,Palermo,668.0
True,14,LineaD,Plaza Italia,451.0
True,14,LineaD,Pueyrredon.D,254.0
True,14,LineaD,Scalabrini Ortiz,373.5
True,14,LineaD,Tribunales,207.0
True,14,LineaE,Avenida La Plata,166.25
True,14,LineaE,Boedo,171.375
True,14,LineaE,Bolivar,168.375
True,14,LineaE,Catalinas,45.0
True,14,LineaE,Correo Central,131.5
True,14,LineaE,Emilio Mitre,137.5
True,14,LineaE,Entre Rios,144.625
True,14,LineaE,General Belgrano,57.0
True,14,LineaE,Independencia.H,146.125
True,14,LineaE,Jose Maria Moreno,114.875
True,14,LineaE,Jujuy,146.75
True,14,LineaE,Medalla Milagrosa,53.75
True,14,LineaE,Pichincha,89.125
True,14,LineaE,Pza. de los Virreyes,248.25
True,14,LineaE,Retiro E,108.5
True,14,LineaE,San Jose,82.25
True,14,LineaE,Urquiza,107.75
True,14,LineaE,Varela,72.875
True,14,LineaH,Caseros,149.0
True,14,LineaH,Cordoba,204.375
True,14,LineaH,Corrientes,253.0
True,14,LineaH,Facultad de Derecho,119.875
True,14,LineaH,Hospitales,289.75
True,14,LineaH,Humberto I,214.75
True,14,LineaH,Inclan,178.875
True,14,LineaH,Las Heras,350.25
True,14,LineaH,Once,677.5
True,14,LineaH,Patricios,284.5
True,14,LineaH,Santa Fe,333.75
True,14,LineaH,Venezuela,270.5
True,15,LineaA,Acoyte,477.375
True,15,LineaA,Alberti,157.125
True,15,LineaA,Carabobo,374.375
True,15,LineaA,Castro Barros,317.125
True,15,LineaA,Congreso,317.625
True,15,LineaA,Flores,385.75
True,15,LineaA,Lima,183.875
True,15,LineaA,Loria,266.625
True,15,LineaA,Pasco,111.375
True,15,LineaA,Peru,235.75
True,15,LineaA,Piedras,139.5
True,15,LineaA,Plaza Miserere,554.875
True,15,LineaA,Plaza de Mayo,261.0
True,15,LineaA,Primera Junta,377.25
True,15,LineaA,Puan,217.625
True,15,LineaA,Rio de Janeiro,319.25
True,15,LineaA,Saenz PeÃÂ±a ,182.875
True,15,LineaA,San Pedrito,954.875
True,15,LineaB,Angel Gallardo,471.25
True,15,LineaB,Callao.B,413.125
True,15,LineaB,Carlos Gardel,794.25
True,15,LineaB,Carlos Pellegrini,488.75
True,15,LineaB,Dorrego,283.25
True,15,LineaB,Echeverria,172.875
True,15,LineaB,Federico Lacroze,816.125
True,15,LineaB,Florida,354.5
True,15,LineaB,Leandro N. Alem,361.375
True,15,LineaB,Los Incas,287.25
True,15,LineaB,Malabia,576.5
True,15,LineaB,Medrano,497.625
True,15,LineaB,Pasteur,294.625
True,15,LineaB,Pueyrredon,406.75
True,15,LineaB,Rosas,829.5
True,15,LineaB,Tronador,138.375
True,15,LineaB,Uruguay,327.625
True,15,LineaC,Avenida de Mayo,156.25
True,15,LineaC,Constitucion,2105.125
True,15,LineaC,Diagonal Norte,92.25
True,15,LineaC,General San Martin,144.25
True,15,LineaC,Independencia,216.75
True,15,LineaC,Lavalle,221.375
True,15,LineaC,Mariano Moreno,112.125
True,15,LineaC,Retiro,1072.0
True,15,LineaC,San Juan,145.875
True,15,LineaD,9 de julio,92.875
True,15,LineaD,AgÃÂ¼ero,346.875
True,15,LineaD,Bulnes,584.75
True,15,LineaD,Callao,314.75
True,15,LineaD,Catedral,417.375
True,15,LineaD,Congreso de Tucuman,886.875
True,15,LineaD,Facultad de Medicina,314.75
True,15,LineaD,Jose Hernandez,335.25
True,15,LineaD,Juramento,722.875
True,15,LineaD,Ministro Carranza,354.0
True,15,LineaD,Olleros,450.375
True,15,LineaD,Palermo,700.375
True,15,LineaD,Plaza Italia,562.875
True,15,LineaD,Pueyrredon.D,248.875
True,15,LineaD,Scalabrini Ortiz,426.375
True,15,LineaD,Tribunales,243.0
True,15,LineaE,Avenida La Plata,174.375
True,15,LineaE,Boedo,185.875
True,15,LineaE,Bolivar,191.125
True,15,LineaE,Catalinas,40.625
True,15,LineaE,Correo Central,154.5
True,15,LineaE,Emilio Mitre,125.625
True,15,LineaE,Entre Rios,148.5
True,15,LineaE,General Belgrano,64.125
True,15,LineaE,Independencia.H,142.125
True,15,LineaE,Jose Maria Moreno,115.875
True,15,LineaE,Jujuy,125.875
True,15,LineaE,Medalla Milagrosa,63.5
True,15,LineaE,Pichincha,83.0
True,15,LineaE,Pza. de los Virreyes,255.375
True,15,LineaE,Retiro E,117.875
True,15,LineaE,San Jose,80.625
True,15,LineaE,Urquiza,101.25
True,15,LineaE,Varela,70.75
True,15,LineaH,Caseros,155.25
True,15,LineaH,Cordoba,167.5
True,15,LineaH,Corrientes,206.5
True,15,LineaH,Facultad de Derecho,127.125
True,15,LineaH,Hospitales,300.75
True,15,LineaH,Humberto I,218.125
True,15,LineaH,Inclan,190.5
True,15,LineaH,Las Heras,357.0
True,15,LineaH,Once,611.0
True,15,LineaH,Patricios,286.25
True,15,LineaH,Santa Fe,302.75
True,15,LineaH,Venezuela,249.75
True,16,LineaA,Acoyte,550.375
True,16,LineaA,Alberti,148.875
True,16,LineaA,Carabobo,418.0
True,16,LineaA,Castro Barros,323.875
True,16,LineaA,Congreso,333.375
True,16,LineaA,Flores,401.75
True,16,LineaA,Lima,200.5
True,16,LineaA,Loria,274.25
True,16,LineaA,Pasco,113.0
True,16,LineaA,Peru,254.625
True,16,LineaA,Piedras,120.625
True,16,LineaA,Plaza Miserere,584.125
True,16,LineaA,Plaza de Mayo,304.25
True,16,LineaA,Primera Junta,458.75
True,16,LineaA,Puan,254.125
True,16,LineaA,Rio de Janeiro,367.125
True,16,LineaA,Saenz PeÃÂ±a ,189.875
True,16,LineaA,San Pedrito,833.375
True,16,LineaB,Angel Gallardo,503.125
True,16,LineaB,Callao.B,424.25
True,16,LineaB,Carlos Gardel,990.25
True,16,LineaB,Carlos Pellegrini,532.125
True,16,LineaB,Dorrego,318.0
True,16,LineaB,Echeverria,225.625
True,16,LineaB,Federico Lacroze,874.625
True,16,LineaB,Florida,368.875
True,16,LineaB,Leandro N. Alem,450.375
True,16,LineaB,Los Incas,316.25
True,16,LineaB,Malabia,637.125
True,16,LineaB,Medrano,585.375
True,16,LineaB,Pasteur,300.625
True,16,LineaB,Pueyrredon,381.875
True,16,LineaB,Rosas,893.625
True,16,LineaB,Tronador,166.875
True,16,LineaB,Uruguay,329.5
True,16,LineaC,Avenida de Mayo,165.125
True,16,LineaC,Constitucion,2224.875
True,16,LineaC,Diagonal Norte,91.71428571428571
True,16,LineaC,General San Martin,148.125
True,16,LineaC,Independencia,212.125
True,16,LineaC,Lavalle,208.875
True,16,LineaC,Mariano Moreno,107.0
True,16,LineaC,Retiro,1199.0
True,16,LineaC,San Juan,153.75
True,16,LineaD,9 de julio,115.5
True,16,LineaD,AgÃÂ¼ero,413.0
True,16,LineaD,Bulnes,662.75
True,16,LineaD,Callao,334.25
True,16,LineaD,Catedral,459.875
True,16,LineaD,Congreso de Tucuman,1105.5
True,16,LineaD,Facultad de Medicina,325.125
True,16,LineaD,Jose Hernandez,438.625
True,16,LineaD,Juramento,855.125
True,16,LineaD,Ministro Carranza,439.75
True,16,LineaD,Olleros,541.75
True,16,LineaD,Palermo,844.0
True,16,LineaD,Plaza Italia,745.75
True,16,LineaD,Pueyrredon.D,273.0
True,16,LineaD,Scalabrini Ortiz,501.125
True,16,LineaD,Tribunales,248.875
True,16,LineaE,Avenida La Plata,163.25
True,16,LineaE,Boedo,173.125
True,16,LineaE,Bolivar,228.0
True,16,LineaE,Catalinas,51.875
True,16,LineaE,Correo Central,202.625
True,16,LineaE,Emilio Mitre,144.75
True,16,LineaE,Entre Rios,154.375
True,16,LineaE,General Belgrano,66.0
True,16,LineaE,Independencia.H,161.25
True,16,LineaE,Jose Maria Moreno,137.125
True,16,LineaE,Jujuy,147.25
True,16,LineaE,Medalla Milagrosa,59.375
True,16,LineaE,Pichincha,81.25
True,16,LineaE,Pza. de los Virreyes,239.125
True,16,LineaE,Retiro E,138.75
True,16,LineaE,San Jose,91.625
True,16,LineaE,Urquiza,104.375
True,16,LineaE,Varela,74.75
True,16,LineaH,Caseros,169.0
True,16,LineaH,Cordoba,168.0
True,16,LineaH,Corrientes,216.625
True,16,LineaH,Facultad de Derecho,198.875
True,16,LineaH,Hospitales,309.625
True,16,LineaH,Humberto I,236.0
True,16,LineaH,Inclan,185.5
True,16,LineaH,Las Heras,459.125
True,16,LineaH,Once,612.125
True,16,LineaH,Patricios,272.625
True,16,LineaH,Santa Fe,319.0
True,16,LineaH,Venezuela,258.75
True,17,LineaA,Acoyte,478.125
True,17,LineaA,Alberti,136.125
True,17,LineaA,Carabobo,351.875
True,17,LineaA,Castro Barros,272.0
True,17,LineaA,Congreso,329.0
True,17,LineaA,Flores,354.0
True,17,LineaA,Lima,205.0
True,17,LineaA,Loria,234.5
True,17,LineaA,Pasco,98.875
True,17,LineaA,Peru,286.14285714285717
True,17,LineaA,Piedras,98.25
True,17,LineaA,Plaza Miserere,447.5
True,17,LineaA,Plaza de Mayo,315.375
True,17,LineaA,Primera Junta,373.875
True,17,LineaA,Puan,218.875
True,17,LineaA,Rio de Janeiro,342.875
True,17,LineaA,Saenz PeÃÂ±a ,181.5
True,17,LineaA,San Pedrito,656.75
True,17,LineaB,Angel Gallardo,492.125
True,17,LineaB,Callao.B,432.375
True,17,LineaB,Carlos Gardel,1060.375
True,17,LineaB,Carlos Pellegrini,673.0
True,17,LineaB,Dorrego,316.5
True,17,LineaB,Echeverria,188.5
True,17,LineaB,Federico Lacroze,736.5
True,17,LineaB,Florida,370.0
True,17,LineaB,Leandro N. Alem,575.25
True,17,LineaB,Los Incas,271.0
True,17,LineaB,Malabia,607.5
True,17,LineaB,Medrano,550.5
True,17,LineaB,Pasteur,277.125
True,17,LineaB,Pueyrredon,344.125
True,17,LineaB,Rosas,734.125
True,17,LineaB,Tronador,127.5
True,17,LineaB,Uruguay,341.75
True,17,LineaC,Avenida de Mayo,153.625
True,17,LineaC,Constitucion,2339.5
True,17,LineaC,Diagonal Norte,82.25
True,17,LineaC,General San Martin,153.625
True,17,LineaC,Independencia,238.57142857142858
True,17,LineaC,Lavalle,211.25
True,17,LineaC,Mariano Moreno,107.25
True,17,LineaC,Retiro,1314.125
True,17,LineaC,San Juan,168.5
True,17,LineaD,9 de julio,117.375
True,17,LineaD,AgÃÂ¼ero,345.25
True,17,LineaD,Bulnes,652.5
True,17,LineaD,Callao,324.25
True,17,LineaD,Catedral,469.0
True,17,LineaD,Congreso de Tucuman,935.25
True,17,LineaD,Facultad de Medicina,289.875
True,17,LineaD,Jose Hernandez,357.875
True,17,LineaD,Juramento,852.0
True,17,LineaD,Ministro Carranza,372.0
True,17,LineaD,Olleros,455.125
True,17,LineaD,Palermo,848.5
True,17,LineaD,Plaza Italia,924.875
True,17,LineaD,Pueyrredon.D,264.75
True,17,LineaD,Scalabrini Ortiz,472.875
True,17,LineaD,Tribunales,267.25
True,17,LineaE,Avenida La Plata,145.5
True,17,LineaE,Boedo,163.875
True,17,LineaE,Bolivar,243.0
True,17,LineaE,Catalinas,53.125
True,17,LineaE,Correo Central,258.25
True,17,LineaE,Emilio Mitre,143.375
True,17,LineaE,Entre Rios,131.375
True,17,LineaE,General Belgrano,62.125
True,17,LineaE,Independencia.H,145.75
True,17,LineaE,Jose Maria Moreno,114.5
True,17,LineaE,Jujuy,126.375
True,17,LineaE,Medalla Milagrosa,61.625
True,17,LineaE,Pichincha,92.5
True,17,LineaE,Pza. de los Virreyes,214.875
True,17,LineaE,Retiro E,144.375
True,17,LineaE,San Jose,75.0
True,17,LineaE,Urquiza,90.75
True,17,LineaE,Varela,71.875
True,17,LineaH,Caseros,199.625
True,17,LineaH,Cordoba,153.625
True,17,LineaH,Corrientes,214.75
True,17,LineaH,Facultad de Derecho,294.75
True,17,LineaH,Hospitales,225.0
True,17,LineaH,Humberto I,199.875
True,17,LineaH,Inclan,170.25
True,17,LineaH,Las Heras,474.25
True,17,LineaH,Once,520.75
True,17,LineaH,Patricios,266.5
True,17,LineaH,Santa Fe,314.25
True,17,LineaH,Venezuela,203.375
True,18,LineaA,Acoyte,460.0
True,18,LineaA,Alberti,134.0
True,18,LineaA,Carabobo,320.2857142857143
True,18,LineaA,Castro Barros,274.14285714285717
True,18,LineaA,Congreso,314.375
True,18,LineaA,Flores,300.85714285714283
True,18,LineaA,Lima,274.57142857142856
True,18,LineaA,Loria,256.2857142857143
True,18,LineaA,Pasco,78.85714285714286
True,18,LineaA,Peru,325.57142857142856
True,18,LineaA,Piedras,126.14285714285714
True,18,LineaA,Plaza Miserere,371.0
True,18,LineaA,Plaza de Mayo,409.5
True,18,LineaA,Primera Junta,317.7142857142857
True,18,LineaA,Puan,153.57142857142858
True,18,LineaA,Rio de Janeiro,285.85714285714283
True,18,LineaA,Saenz PeÃÂ±a ,177.28571428571428
True,18,LineaA,San Pedrito,460.625
True,18,LineaB,Angel Gallardo,527.5714285714286
True,18,LineaB,Callao.B,470.7142857142857
True,18,LineaB,Carlos Gardel,1097.4285714285713
True,18,LineaB,Carlos Pellegrini,811.0
True,18,LineaB,Dorrego,291.5
True,18,LineaB,Echeverria,173.57142857142858
True,18,LineaB,Federico Lacroze,633.25
True,18,LineaB,Florida,405.0
True,18,LineaB,Leandro N. Alem,558.125
True,18,LineaB,Los Incas,229.625
True,18,LineaB,Malabia,535.125
True,18,LineaB,Medrano,483.875
True,18,LineaB,Pasteur,237.28571428571428
True,18,LineaB,Pueyrredon,288.57142857142856
True,18,LineaB,Rosas,742.0
True,18,LineaB,Tronador,124.5
True,18,LineaB,Uruguay,463.0
True,18,LineaC,Avenida de Mayo,215.57142857142858
